Machine_ID,Machine_Model,Rated_Capacity_kW,Timestamp,Power_kW,Energy_kWh,Production_Output,Load_%,Power_Factor,Temperature,Operating_Status,Shift,Operator_ID,Electricity_Tariff_INR_per_kWh,Maintenance_Cost_per_hour,CO2_Emission_Factor_kg_per_kWh,Ambient_Temperature,Contract_Demand_kW,True_Anomaly_Label,Downtime_Minutes,Idle_Flag
MCH-004,Mitsubishi M800,250,2024-01-04 10:00:00,216.49,216.49,123,86.6,0.865,71.9,Running,Morning,OPR-004,10.45,141.16,0.802,27.4,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-04 11:00:00,123.66,123.66,51,61.83,0.925,62.4,Running,Morning,OPR-002,8.62,138.07,0.783,32.6,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-04 12:00:00,111.99,111.99,146,74.66,0.893,69.2,Running,Morning,OPR-003,11.78,165.01,0.819,35.7,800,0,0,0
MCH-003,Fanuc 30i,100,2024-01-04 13:00:00,12.88,12.88,0,12.88,0.899,34.2,Idle,Morning,OPR-008,11.04,105.05,0.793,30.8,500,0,13,1
MCH-005,Bosch Rexroth,300,2024-01-04 14:00:00,25.69,25.69,0,8.56,0.908,34.0,Idle,Afternoon,OPR-005,8.21,126.46,0.795,37.7,700,0,58,1
MCH-001,Siemens S7-1500,150,2024-01-04 15:00:00,142.33,142.33,157,94.89,0.949,80.4,Running,Afternoon,OPR-008,9.85,164.11,0.786,31.9,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 16:00:00,240.65,240.65,149,80.22,0.904,72.8,Running,Afternoon,OPR-008,7.58,197.88,0.792,37.6,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-04 17:00:00,125.27,125.27,47,83.51,0.885,72.6,Running,Afternoon,OPR-003,8.67,159.16,0.807,31.4,800,0,0,0
MCH-003,Fanuc 30i,100,2024-01-04 18:00:00,81.16,81.16,91,81.16,0.873,72.7,Running,Afternoon,OPR-008,8.55,86.29,0.791,28.4,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-04 19:00:00,108.99,108.99,139,72.66,0.868,68.6,Running,Afternoon,OPR-003,11.22,80.57,0.81,25.2,800,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 20:00:00,0.0,0.0,0,0.0,0.0,22.7,Off,Afternoon,OPR-007,10.19,193.0,0.784,27.1,700,1,119,0
MCH-003,Fanuc 30i,100,2024-01-04 21:00:00,93.56,93.56,60,93.56,0.853,74.4,Running,Afternoon,OPR-004,7.86,180.99,0.808,29.3,500,0,0,0
MCH-002,ABB ACS880,200,2024-01-04 22:00:00,172.56,172.56,63,86.28,0.901,73.8,Running,Night,OPR-009,9.1,97.48,0.781,30.1,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-04 23:00:00,226.67,226.67,1,75.56,0.874,70.9,Running,Night,OPR-008,11.49,191.17,0.815,27.1,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 00:00:00,0.0,0.0,0,0.0,0.0,29.9,Off,Night,OPR-005,7.7,53.34,0.815,26.1,800,1,118,0
MCH-003,Fanuc 30i,100,2024-01-05 01:00:00,66.23,66.23,129,66.23,0.87,66.2,Running,Night,OPR-001,9.98,187.39,0.792,31.7,500,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 02:00:00,28.56,28.56,0,9.52,0.91,31.0,Idle,Night,OPR-009,9.42,89.53,0.794,32.9,700,0,32,1
MCH-005,Bosch Rexroth,300,2024-01-05 03:00:00,215.93,215.93,52,71.98,0.905,67.6,Running,Night,OPR-008,9.22,167.2,0.807,29.2,700,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 04:00:00,0.0,0.0,0,0.0,0.0,20.2,Off,Night,OPR-001,9.03,136.55,0.786,26.4,800,1,131,0
MCH-004,Mitsubishi M800,250,2024-01-05 05:00:00,226.26,226.26,109,90.5,0.964,76.2,Running,Night,OPR-005,7.64,178.9,0.804,27.2,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-05 06:00:00,217.8,217.8,92,87.12,0.9,71.8,Running,Morning,OPR-001,9.07,110.84,0.807,25.1,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-05 07:00:00,171.76,171.76,149,85.88,0.872,76.0,Running,Morning,OPR-005,10.42,168.81,0.792,32.3,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 08:00:00,401.96,401.96,0,133.99,0.0,29.0,Running,Morning,OPR-009,11.76,116.6,0.787,25.9,700,1,0,1
MCH-002,ABB ACS880,200,2024-01-05 09:00:00,189.95,189.95,85,94.97,0.893,78.7,Running,Morning,OPR-009,7.31,90.5,0.811,29.6,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 10:00:00,83.62,83.62,95,55.75,0.868,61.7,Running,Morning,OPR-009,9.57,150.61,0.814,27.2,800,0,0,0
MCH-003,Fanuc 30i,100,2024-01-05 11:00:00,11.01,11.01,0,11.01,0.896,31.3,Idle,Morning,OPR-005,7.33,105.02,0.796,29.4,500,0,19,1
MCH-002,ABB ACS880,200,2024-01-05 12:00:00,170.22,170.22,147,85.11,0.964,73.2,Running,Morning,OPR-006,10.44,87.48,0.806,36.4,600,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-05 13:00:00,170.43,170.43,77,68.17,0.924,68.1,Running,Morning,OPR-008,11.91,163.85,0.8,37.5,550,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 14:00:00,89.41,89.41,0,29.8,0.978,75.8,Idle,Afternoon,OPR-002,11.0,101.82,0.79,32.8,700,0,10,1
MCH-003,Fanuc 30i,100,2024-01-05 15:00:00,64.6,64.6,118,64.6,0.921,66.9,Running,Afternoon,OPR-003,11.04,170.05,0.798,30.2,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-05 16:00:00,88.09,88.09,100,88.09,0.886,73.2,Running,Afternoon,OPR-009,9.48,95.9,0.817,30.9,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-05 17:00:00,10.71,10.71,0,7.14,0.864,31.8,Idle,Afternoon,OPR-002,8.86,117.34,0.801,32.2,800,0,10,1
MCH-002,ABB ACS880,200,2024-01-05 18:00:00,180.43,180.43,103,90.22,0.672,72.8,Running,Afternoon,OPR-004,11.66,194.15,0.781,32.0,600,1,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 19:00:00,195.27,195.27,6,65.09,0.973,62.1,Running,Afternoon,OPR-004,9.73,55.14,0.787,29.8,700,0,0,0
MCH-002,ABB ACS880,200,2024-01-05 20:00:00,121.87,121.87,66,60.94,0.968,65.4,Running,Afternoon,OPR-001,8.68,137.82,0.793,29.8,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-05 21:00:00,227.85,227.85,40,75.95,0.953,66.2,Running,Afternoon,OPR-010,7.03,106.43,0.783,30.3,700,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-05 22:00:00,183.45,183.45,75,73.38,0.932,69.7,Running,Night,OPR-001,8.31,125.66,0.81,26.4,550,0,0,0
MCH-003,Fanuc 30i,100,2024-01-05 23:00:00,13.06,13.06,0,13.06,0.87,34.6,Idle,Night,OPR-005,10.71,176.98,0.783,32.3,500,0,59,1
MCH-004,Mitsubishi M800,250,2024-01-06 00:00:00,104.01,104.01,0,41.6,0.891,77.2,Idle,Night,OPR-001,11.71,174.83,0.805,28.4,550,0,56,1
MCH-001,Siemens S7-1500,150,2024-01-06 01:00:00,103.86,103.86,64,69.24,0.873,67.6,Running,Night,OPR-008,9.27,107.88,0.819,28.1,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 02:00:00,149.58,149.58,68,59.83,0.887,59.9,Running,Night,OPR-002,10.67,54.62,0.805,29.2,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 03:00:00,295.99,295.99,39,118.4,0.929,60.2,Running,Night,OPR-006,10.89,174.81,0.794,25.4,550,1,0,0
MCH-003,Fanuc 30i,100,2024-01-06 04:00:00,68.1,68.1,55,68.1,0.914,62.8,Running,Night,OPR-005,11.03,87.98,0.79,26.3,500,0,0,0
MCH-003,Fanuc 30i,100,2024-01-06 05:00:00,12.92,12.92,0,12.92,0.859,33.5,Idle,Night,OPR-001,11.54,176.97,0.8,30.9,500,0,59,1
MCH-004,Mitsubishi M800,250,2024-01-06 06:00:00,207.98,207.98,83,83.19,0.864,71.1,Running,Morning,OPR-010,11.06,97.93,0.787,25.7,550,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-06 07:00:00,221.61,221.61,91,73.87,0.945,65.8,Running,Morning,OPR-010,11.48,58.67,0.786,29.8,700,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 08:00:00,348.5,348.5,69,139.4,0.913,58.1,Running,Morning,OPR-003,9.46,100.85,0.786,27.0,550,1,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 09:00:00,214.29,214.29,48,85.72,0.866,71.8,Running,Morning,OPR-007,11.23,101.94,0.806,28.1,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 10:00:00,288.38,288.38,82,115.35,0.91,71.8,Running,Morning,OPR-008,11.96,69.08,0.783,27.3,550,1,0,0
MCH-002,ABB ACS880,200,2024-01-06 11:00:00,140.83,140.83,91,70.42,0.959,67.2,Running,Morning,OPR-003,9.05,158.06,0.8,27.8,600,0,0,0
MCH-005,Bosch Rexroth,300,2024-01-06 12:00:00,225.37,225.37,103,75.12,0.97,96.1,Running,Morning,OPR-004,8.49,133.97,0.78,34.5,700,1,0,0
MCH-002,ABB ACS880,200,2024-01-06 13:00:00,168.6,168.6,160,84.3,0.935,92.7,Running,Morning,OPR-005,7.31,128.84,0.8,31.8,600,1,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 14:00:00,111.41,111.41,50,74.27,0.878,65.8,Running,Afternoon,OPR-009,9.27,85.81,0.813,33.9,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 15:00:00,207.02,207.02,93,82.81,0.924,73.2,Running,Afternoon,OPR-007,10.19,157.45,0.789,31.9,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-06 16:00:00,183.97,183.97,61,91.98,0.862,75.4,Running,Afternoon,OPR-001,11.67,190.75,0.817,33.4,600,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 17:00:00,209.99,209.99,129,84.0,0.89,70.4,Running,Afternoon,OPR-004,8.98,76.2,0.814,32.5,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 18:00:00,151.5,151.5,59,60.6,0.925,59.7,Running,Afternoon,OPR-007,8.63,73.72,0.794,30.9,550,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 19:00:00,27.67,27.67,0,11.07,0.894,33.9,Idle,Afternoon,OPR-008,7.56,72.16,0.797,26.7,550,0,35,1
MCH-002,ABB ACS880,200,2024-01-06 20:00:00,176.46,176.46,63,88.23,0.977,75.3,Running,Afternoon,OPR-003,7.55,179.32,0.814,25.2,600,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-06 21:00:00,9.86,9.86,0,6.57,0.892,32.3,Idle,Afternoon,OPR-006,11.24,103.53,0.784,27.1,800,0,22,1
MCH-005,Bosch Rexroth,300,2024-01-06 22:00:00,185.56,185.56,92,61.85,0.929,63.7,Running,Night,OPR-008,7.31,152.99,0.795,29.8,700,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-06 23:00:00,176.51,176.51,126,70.6,0.971,65.6,Running,Night,OPR-007,8.08,173.81,0.819,25.4,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-07 00:00:00,131.96,131.96,114,65.98,0.851,65.1,Running,Night,OPR-005,11.38,53.99,0.802,29.0,600,0,0,0
MCH-002,ABB ACS880,200,2024-01-07 01:00:00,172.8,172.8,68,86.4,0.933,74.8,Running,Night,OPR-005,9.78,149.23,0.804,29.8,600,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 02:00:00,82.14,82.14,115,82.14,0.901,70.6,Running,Night,OPR-001,9.77,99.31,0.809,27.7,500,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-07 03:00:00,213.47,213.47,141,85.39,0.909,74.1,Running,Night,OPR-003,11.71,172.7,0.804,31.2,550,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 04:00:00,123.29,123.29,109,82.19,0.931,69.6,Running,Night,OPR-005,7.83,196.66,0.784,25.9,800,0,0,0
MCH-002,ABB ACS880,200,2024-01-07 05:00:00,113.3,113.3,49,56.65,0.94,62.6,Running,Night,OPR-006,8.7,95.17,0.803,25.6,600,0,0,0
MCH-003,Fanuc 30i,100,2024-01-07 06:00:00,85.43,85.43,161,85.43,0.91,74.4,Running,Morning,OPR-001,8.27,61.14,0.784,30.8,500,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 07:00:00,100.05,100.05,2,66.7,0.953,62.7,Running,Morning,OPR-004,8.53,127.65,0.795,29.0,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-07 08:00:00,21.7,21.7,0,8.68,0.859,30.8,Idle,Morning,OPR-004,10.55,104.58,0.813,30.5,550,0,53,1
MCH-004,Mitsubishi M800,250,2024-01-07 09:00:00,176.68,176.68,96,70.67,0.941,67.6,Running,Morning,OPR-001,7.73,97.44,0.819,28.5,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-07 10:00:00,163.1,163.1,100,81.55,0.917,71.3,Running,Morning,OPR-010,9.58,172.87,0.802,27.0,600,0,0,0
MCH-002,ABB ACS880,200,2024-01-07 11:00:00,29.94,29.94,0,14.97,0.87,33.9,Idle,Morning,OPR-006,10.56,94.35,0.803,31.6,600,0,31,1
MCH-005,Bosch Rexroth,300,2024-01-07 12:00:00,37.25,37.25,0,12.42,0.902,32.4,Idle,Morning,OPR-006,8.27,125.75,0.781,37.5,700,0,29,1
MCH-001,Siemens S7-1500,150,2024-01-07 13:00:00,11.49,11.49,0,7.66,0.886,30.7,Idle,Morning,OPR-003,8.85,161.12,0.811,34.2,800,0,17,1
MCH-001,Siemens S7-1500,150,2024-01-07 14:00:00,102.78,102.78,82,68.52,0.893,67.4,Running,Afternoon,OPR-010,10.67,143.75,0.814,32.6,800,0,0,0
MCH-004,Mitsubishi M800,250,2024-01-07 15:00:00,198.72,198.72,91,79.49,0.859,70.7,Running,Afternoon,OPR-008,11.37,67.97,0.798,33.3,550,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 16:00:00,138.69,138.69,98,92.46,0.925,78.4,Running,Afternoon,OPR-003,7.62,78.26,0.794,33.9,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 17:00:00,13.99,13.99,0,9.33,0.885,31.9,Idle,Afternoon,OPR-002,9.64,131.0,0.798,25.7,800,1,39,1
MCH-001,Siemens S7-1500,150,2024-01-07 18:00:00,116.25,116.25,85,77.5,0.934,70.2,Running,Afternoon,OPR-002,8.99,114.22,0.815,32.3,800,0,0,0
MCH-001,Siemens S7-1500,150,2024-01-07 19:00:00,18.29,18.29,0,12.19,0.891,34.4,Idle,Afternoon,OPR-007,11.75,86.69,0.81,26.1,800,0,29,1
MCH-004,Mitsubishi M800,250,2024-01-07 20:00:00,196.17,196.17,132,78.47,0.912,72.1,Running,Afternoon,OPR-002,11.69,130.09,0.804,32.6,550,0,0,0
MCH-002,ABB ACS880,200,2024-01-07 21:00:00,168.71,168.71,94,84.36,0.896,72.4,Running,Afternoon,OPR-002,9.72,131.52,0.8,28.6,600,0,0,0
